Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
1992,"SFG",162,2280,6070,105,574,532,112,0.07166392,0.175782537,0.111253666,0.283368031,0.243768328,0.302228178,0.355021994,0.29742344183201236,,88.14955665214153,-3.489846537820995,-82.58303563543743,39.58847351372242,15.476280871338682
1999,"DET",161,1902,6096,212,747,704,108,0.075131233,0.172080052,0.181171319,0.286687015,0.26144864,0.325577557,0.442619959,0.3340892631019746,,92.24224253981812,-10.070640697216731,-73.63213209792819,19.83059555850923,15.467293382453668
1991,"HOU",162,2277,6147,79,605,570,125,0.081665853,0.167073369,0.102289244,0.285070929,0.244367732,0.309335963,0.346656976,0.2967809382051915,,87.55536831547647,-2.047887972134049,-89.13246007497267,39.97281390428543,15.463298745240834
2016,"CHW",162,2217,6131,168,686,656,77,0.074213015,0.209590605,0.152612612,0.304274329,0.257297297,0.317273025,0.409909909,0.31387146429877666,,96.66602307870603,-1.067841050622519,-25.793069715932635,-31.219378996174783,15.395311580284854
2022,"CHW",162,2371,6123,149,686,654,58,0.06336763,0.207251347,0.131349136,0.304162724,0.255747638,0.310463402,0.387096774,0.30635316171932314,,98.40361726345795,-6.822766592842527,-17.822157209635996,-29.306868702173233,15.38476779226716
2015,"MIA",162,2297,5988,120,613,575,112,0.06262525,0.192050768,0.123741534,0.307110796,0.259930441,0.309954368,0.383671975,0.301514118003667,,90.57497159154204,-1.2053616419434547,-67.25375953250345,26.850910492241383,15.345071392541708
2007,"SEA",162,2338,6209,153,794,754,81,0.06265099,0.138669673,0.138458832,0.313375796,0.286593947,0.336842105,0.425052779,0.3328461852637211,,102.65339493267528,-9.618025121977553,10.665260897320103,-68.3523983694613,15.332296368611773
2000,"SDP",162,2169,6291,157,752,714,131,0.095692258,0.187092672,0.148201439,0.294214101,0.25413669,0.329707246,0.402338129,0.32083257054767383,,90.71366468985153,2.5776708950288594,-77.50298651605756,30.94884374551475,15.321050735770953
2000,"BAL",162,1901,6238,184,794,750,126,0.089451747,0.144277011,0.163272662,0.292985173,0.271760677,0.34057971,0.435033339,0.33778241129080555,,98.31834483237583,-3.9285837307106704,-19.04940181136333,-38.43510062992573,15.311196127828401
1992,"SEA",162,1795,6180,149,679,638,100,0.076699029,0.136084142,0.138928828,0.284756756,0.263479511,0.32283336,0.402408339,0.32637769244611264,,101.6489534412393,-2.563632745295763,8.902785984545325,-65.01233480125666,15.25359085503001
1990,"BOS",162,1694,6234,106,699,660,53,0.095925569,0.127526467,0.122915156,0.299635114,0.272298767,0.344002586,0.395213923,0.3321597807672375,,102.17102336146738,-12.511059239739552,2.678367360522717,-55.016418278217316,15.238412541982953
2010,"NYM",162,2348,6144,128,656,625,130,0.081705729,0.178222656,0.13357731,0.286810886,0.249039341,0.314497528,0.382616651,0.3067469786860647,,88.96599246538575,10.615473623387516,-70.93073806953117,29.66319241374731,15.203417487618944
2014,"CHC",162,2358,6102,157,614,590,65,0.072435267,0.242051786,0.145787945,0.29578544,0.238743645,0.299586435,0.38453159,0.30252337848093913,,90.7815950962816,4.0255507891997695,-59.51827768949241,13.23208637535572,15.193557120851924
2007,"TEX",162,2313,6214,179,816,768,88,0.08094625,0.196974573,0.163276328,0.305436337,0.262826282,0.327972709,0.42610261,0.3290350160973752,,94.16827575594607,12.602075458271429,-33.36442079562599,-26.505726309493184,15.136203912825493
2016,"MIN",162,2290,6245,200,722,690,91,0.082145716,0.228342674,0.170523318,0.299628252,0.250800996,0.316178835,0.421324314,0.31697062304568824,,95.20512138597486,8.294206108534127,-28.037846139171577,-35.609339870512486,15.111469565979746
2007,"BAL",162,2348,6264,142,756,718,144,0.0798212,0.149904214,0.140649973,0.301718512,0.271532587,0.333493975,0.41218256,0.32689422222734227,,95.4472248217618,-9.043487155111507,-45.24818702885441,-17.157760828034952,15.057603419864382
2016,"NYY",162,2308,6058,183,680,647,72,0.078408715,0.196104324,0.152803224,0.288684719,0.252290216,0.31440903,0.40509344,0.31068466054112787,,91.76198787306737,1.4275500474032015,-58.85734640221071,0.7642153333872557,15.032063903212139
2011,"SDP",162,2355,6074,91,593,563,170,0.082482713,0.217319723,0.111500831,0.294349864,0.237031567,0.304839514,0.348532398,0.2896498105290786,,86.40129989753936,18.239188134903088,-77.24022690619594,33.316865370608866,15.020682710076944
2009,"DET",163,2350,6234,183,743,718,72,0.086621751,0.178697465,0.155956678,0.294255021,0.260469314,0.330744336,0.416425992,0.32788335420251863,,93.77681775076239,0.4437098242342472,-48.46728268479472,-19.989772714674473,14.956101244837994
1993,"OAK",162,1706,6295,158,715,679,131,0.098808578,0.166481334,0.139996392,0.28499772,0.254014071,0.330238514,0.394010463,0.32335565668542476,,100.7877090486701,3.0368253572378308,9.13978558075086,-60.41666781902313,14.88339234948801
1995,"PHI",144,1911,5613,94,615,576,72,0.08854445,0.157491537,0.122222223,0.299526538,0.261818181,0.33230936,0.384040404,0.3191205923170328,,88.44412045188925,2.1347096709068865,-80.56113039198878,41.63438073173165,14.877048874062703
2017,"COL",162,2374,6201,192,824,793,59,0.083696178,0.227060151,0.170762559,0.331572327,0.272858691,0.33773216,0.44362125,0.332402720186402,,87.53267692565302,-7.492165106377797,-106.85682168087557,42.25611004047096,14.817411980267547
1990,"SDP",162,2126,6218,123,673,628,138,0.081859118,0.145062721,0.122794383,0.285339742,0.257292041,0.320247597,0.380086424,0.3128348871043301,,90.79001532944477,1.9734543727245182,-64.96321129701167,-11.423802182078362,14.807215027723286
2009,"CLE",162,2188,6320,161,773,730,84,0.092088607,0.191613924,0.153196839,0.307819123,0.263649425,0.339277185,0.416846264,0.3331375357690015,,100.0871429441955,-1.0618811920285225,-0.7025373291890744,-72.33709981292486,14.7983976905664
1992,"TEX",162,1858,6238,159,682,647,81,0.088169285,0.166078871,0.142495937,0.279917939,0.250496658,0.321417017,0.392992595,0.3237439586116947,,101.43495028975401,-2.2023987411521375,7.900608440445895,-70.92901960364543,14.723742044463435
1991,"KCR",162,1863,6244,117,727,689,119,0.083760409,0.155188981,0.129477077,0.298789878,0.264147564,0.328486023,0.393624641,0.3237178207453048,,98.90892134519002,-3.256038096762495,-11.29944808510734,-48.9063932672143,14.68287217631988
2018,"COL",163,2368,6178,210,780,748,95,0.082065393,0.226124959,0.179390002,0.304205489,0.255910485,0.322033898,0.435300487,0.32492288348908577,,88.3115484335345,0.06030479958280921,-88.27677792003024,41.58480650931597,14.667061468419075
2014,"CIN",162,2213,5978,131,595,562,122,0.069421211,0.209434593,0.12734013,0.28426772,0.237627432,0.29649093,0.364967562,0.29412214590088537,,83.03557530359083,-1.1916432934813201,-115.36063380346413,67.9799604639411,14.661581952479391
1994,"SFG",115,1528,4364,123,504,472,114,0.083409715,0.164757103,0.153011114,0.275049115,0.248901524,0.317748313,0.401912638,0.3136525650211695,,88.11096146145849,5.264934563645511,-61.87347141323973,64.70530434884131,14.64061741658152
1995,"NYM",144,1887,5581,125,657,617,58,0.079913993,0.178104282,0.133319887,0.308603812,0.266841468,0.329932592,0.400161355,0.32236332757632813,,93.5747529873337,-6.757505311863497,-52.54683273017082,12.94707639887929,14.610915243799806
2000,"FLA",161,2213,6203,160,731,691,168,0.08705465,0.190875382,0.147395171,0.303842504,0.261571973,0.331331168,0.408967144,0.3242202921350726,,89.22696349170835,9.058242526603863,-81.96447153892018,30.07952806353569,14.536948074729537
2023,"CLE",162,2372,6096,124,662,622,151,0.077263779,0.187335958,0.131325956,0.292472617,0.250136042,0.313167844,0.381461998,0.3015157035421737,,91.13439251737074,9.653495598002337,-55.10340226510493,-8.569453924894333,14.531916899688186
2001,"MIL",162,2303,6148,209,740,712,66,0.079375406,0.227553675,0.174927114,0.298595146,0.251093294,0.318592799,0.426020408,0.32020029397491667,,89.81793597769065,-2.729077259195037,-85.2202749885913,31.822363946586847,14.45469353145568
1995,"MIN",144,1563,5588,120,703,662,105,0.084287759,0.163922691,0.13943268,0.319101123,0.279264882,0.345960502,0.418697562,0.3385166882413869,,97.06146217829638,-5.296795445145108,-26.740957162884865,-15.984581276774406,14.45240400890111
1992,"CHC",162,2242,6156,104,593,566,77,0.067738791,0.132553606,0.110017889,0.27940552,0.254025044,0.30733794,0.364042933,0.30332869687747116,,86.37937414148334,-5.611491103190929,-98.03849776724314,42.0352777838707,14.373445122436948
2009,"CHC",161,2343,6244,161,707,678,56,0.094811018,0.18978219,0.152023332,0.295791487,0.254830477,0.331607056,0.406853809,0.3243810639599036,,90.13112265461352,-13.202209860086441,-89.30650001662909,36.936697279219516,14.347391579755831
1991,"ATL",162,2326,6182,141,749,704,165,0.09107085,0.146554513,0.13526393,0.284238886,0.257881231,0.328412073,0.393145161,0.32355563944685717,,99.04044595880251,2.7865057044982677,-4.380595458179975,-62.344958072993904,14.326988404910336
2007,"KCR",162,2294,6140,102,706,660,78,0.06970684,0.174104234,0.126129382,0.304988662,0.261474521,0.32207281,0.387603903,0.31228205037738216,,84.51691980101262,-1.635308864992112,-121.22762918942557,55.11091135069728,14.276990180565553
2012,"BAL",162,2282,6160,214,712,677,58,0.077922077,0.213474025,0.169784172,0.285890174,0.247302158,0.311274509,0.41708633,0.3165092364031812,,96.33058524296224,-17.147884046193212,-44.0171556185665,-27.459205145481974,14.262292449314522
2017,"ATL",162,2374,6216,165,732,706,77,0.076254826,0.19047619,0.149713467,0.305132411,0.262714899,0.326023391,0.412428366,0.3156380263737605,,88.6037454133964,4.01149578942568,-87.83849524483719,17.064906168729067,14.25444262271514
2010,"COL",162,2379,6265,173,770,741,99,0.093375897,0.203351955,0.162206149,0.30968523,0.262567811,0.33564181,0.42477396,0.33309337880179196,,90.52535040923746,9.27880687545985,-61.999874229802714,7.8601769637316465,14.252186984114477
2008,"OAK",161,2282,6138,125,646,610,88,0.093515803,0.199739328,0.126765731,0.288512696,0.241790497,0.31761624,0.368556228,0.30595832615478563,,86.12779551123828,12.422892653150484,-92.65546238280484,23.463331655599177,14.251781512633164
2010,"LAA",162,2236,6089,155,681,656,104,0.07653145,0.17572672,0.141946064,0.280930232,0.248360058,0.311269237,0.390306122,0.3100125484137563,,93.69199071244059,-8.750605267006904,-54.17963677228359,-20.44902604748495,14.249618778550492
2013,"NYY",162,2253,6044,144,650,614,115,0.077101257,0.200860357,0.133418976,0.285195056,0.242429803,0.306924101,0.375848779,0.30120448609276296,,86.44668422991762,4.431994831189513,-89.19386148611706,26.12912667542696,14.227036671885234
2009,"OAK",162,2306,6247,135,759,723,133,0.084360493,0.167440371,0.135028653,0.298182634,0.26217765,0.328399034,0.397206303,0.32046373186812976,,93.53973636541656,12.809512011706829,-37.957843929212245,-38.579695004969835,14.193062804604214
2001,"BOS",161,2035,6264,198,772,739,46,0.083014048,0.180555555,0.172702943,0.299976835,0.266369313,0.334028223,0.439072256,0.33221333704448003,,100.37234526065129,-6.325450685224496,-3.843089174271573,-67.44077107310295,14.166804170649613
2011,"CHC",162,2373,6130,148,654,610,69,0.069331158,0.196084828,0.144350333,0.301133679,0.256442602,0.314271588,0.400792935,0.31353524710119174,,91.27453208778564,-17.664057796588168,-80.17520657861273,26.38348638266325,14.158130931191101
2004,"COL",162,2351,6333,202,833,795,44,0.08968893,0.186483499,0.180204411,0.314110139,0.274520351,0.345253367,0.454724762,0.34424929447297425,,92.86739419872877,-4.871263824170455,-64.66430137519944,-3.7453922256827354,14.128918723111212
2013,"CHC",162,2294,6079,172,602,576,63,0.072215824,0.20233591,0.154419789,0.275084827,0.237722808,0.300464037,0.392142597,0.3043731446270938,,90.32534001144948,-11.911601186729968,-78.34209833285547,26.22264747787267,14.109336466577275
2007,"MIN",162,2259,6161,118,718,671,112,0.083103392,0.136179191,0.126584571,0.29110629,0.264396957,0.329688265,0.390981528,0.317272272415158,,90.85503790808328,2.60135542973876,-68.6740475148193,-0.3967001400887966,14.059690451340106
2012,"TOR",162,2289,6094,198,716,677,123,0.077617328,0.205283885,0.161290323,0.281165809,0.245307089,0.309240924,0.406597412,0.3110612977146015,,91.86798372370096,2.4874937096610665,-55.791662674282506,-15.564370453357697,14.041851042530046
1990,"MIL",162,1732,6185,128,732,680,164,0.083912691,0.132740501,0.127748501,0.276756756,0.255860439,0.319947763,0.38360894,0.31540568783683215,,97.41829476612439,2.04291932110209,-16.244060387196452,-45.87655257433653,13.98110524541954
1999,"PIT",161,2250,6234,171,775,735,112,0.091915303,0.192011549,0.160021946,0.300603136,0.259144111,0.333550276,0.419166057,0.32973756519372915,,87.55966056000975,2.6005462063039886,-102.94829149738682,45.65984902670607,13.968856700935838
2014,"CHW",162,2285,6077,155,660,625,85,0.068619384,0.224123745,0.145769438,0.306348425,0.25257081,0.30983823,0.398340248,0.3123442115823263,,98.51226021427256,-13.06980458414182,-23.458491559603186,-40.51912093535066,13.951781999778255
1995,"OAK",144,1577,5617,169,730,694,112,0.100587502,0.16218622,0.156866734,0.289493963,0.263682604,0.341393516,0.420549338,0.33709215207381316,,100.99445968477029,0.9126471804920584,8.057841464561095,-55.64287056028843,13.942367980939588
2012,"LAD",162,2356,6091,116,637,607,104,0.07896897,0.189788212,0.121919824,0.298049476,0.251746965,0.316525212,0.373666789,0.3017585484573505,,89.93697861220842,-8.607865569647402,-81.94041767184795,29.52366953715682,13.918275473565028
2008,"SDP",162,2343,6244,154,637,615,36,0.082959641,0.201633568,0.140086207,0.294215662,0.249640804,0.317057396,0.389727011,0.31139888380601155,,92.43653895823124,-4.239894531434402,-63.730411218074565,2.7908634543418884,13.908441924587503
2013,"COL",162,2330,6152,159,706,673,112,0.069408322,0.195708712,0.148597964,0.3165535,0.269869619,0.322654838,0.418467583,0.32414888538084613,,87.25484524305314,17.425142442807555,-72.68654860491979,16.48669610545039,13.905869893355117
1996,"CAL",161,1772,6320,192,762,727,53,0.083386075,0.154113924,0.154766092,0.302877223,0.276292648,0.338964143,0.43105874,0.3366223650926959,,93.64877026814897,-8.51830962364329,-64.2115790313739,-27.768413965590298,13.879035969662574
